"ogc_fid	id	ulykkenummer	intulykkenr	nestenulykke	dato	breddegrad	lengdegrad	ulykketype_kode	ulykketype	skipinvolvert	geom_wkt"
"8369	9CC5FB73-D7F1-4787-A2FE-D25547FFF872	1987/0337	19870337	N	1987-09-08	63.63667	9.458333	G	Grunnst�ting	FALKVÅG	POINT(9.45833301544189 63.6366653442383)"
"6773	72B12D74-3E64-4DE7-802D-AD26A8D6436B	1987/0260	19870260	N	1987-09-05	55.66667	12.66833	G	Grunnst�ting	TRANS FJELL	POINT(12.6683330535889 55.6666679382324)"
"3691	97CB1CFD-2C7A-4A64-AF7E-5CD5E40E0A2F	1987/0160	19870160	N	1987-09-04	70.4805	22.17167	G	Grunnst�ting	STÅLHAV	POINT(22.171667098999 70.4804992675781)"
"4695	94A743F3-164F-41C6-9B41-768160D2C6FD	1987/0142	19870142	N	1987-09-02	59.63334	10.61667	G	Grunnst�ting	LOLITA	POINT(10.6166667938232 59.6333351135254)"
"10018	16ED2B04-C388-4AAC-B8B7-FD74CAF4C06A	1987/0206	19870206	N	1987-09-02	61.905	4.966667	G	Grunnst�ting	UREDD II	POINT(4.96666669845581 61.9049987792969)"
"70	FABB052F-6E42-4580-A26B-01BB417F14A0	1987/0267	19870267	N	1987-08-31	62.59333	6.261667	G	Grunnst�ting	THEVIK	POINT(6.26166677474976 62.593334197998)"
"6807	BE9382D8-2748-4F2C-8CB8-AE533F2F63DB	1987/0156	19870156	N	1987-08-29	68.05	13.66667	G	Grunnst�ting	LEIRVÅG JUNIOR	POINT(13.6666669845581 68.0500030517578)"
"9211	91B705D9-58FD-4B9D-A17A-E8B98D13BA64	1987/0139	19870139	N	1987-08-29	70.96667	26.69	G	Grunnst�ting	VEGAR ØYSTEIN	POINT(26.6900005340576 70.966667175293)"
"4581	4EB758CF-B81A-402A-A662-737B8F91E013	1987/0177	19870177	N	1987-08-28	70.79166	25.775	G	Grunnst�ting	RONALD	POINT(25.7749996185303 70.7916641235352)"
"6041	E0B426E7-4DD2-49EA-A279-99C78FFF434A	1987/0167	19870167	N	1987-08-25	59.23333	5.85	G	Grunnst�ting	SJERNARØY	POINT(5.84999990463257 59.2333335876465)"
"6654	AE490819-E133-4532-8BAA-A9BFBCB9B400	1987/0140	19870140	N	1987-08-24	70.96667	27.13833	G	Grunnst�ting	SUNDBUEN JUNIOR	POINT(27.138334274292 70.966667175293)"
"8580	E5C655E1-5466-498B-B305-D844464640BB	1987/0157	19870157	N	1987-08-24	67	14.055	G	Grunnst�ting	FREDRIKKE	POINT(14.0550003051758 67)"
"3628	419FAF78-C84B-4709-8D67-5B6A00DFAF60	1987/0205	19870205	N	1987-08-23	61.575	4.975	G	Grunnst�ting	SOLØY	POINT(4.97499990463257 61.5750007629395)"
"9523	4AAFFA9A-51D2-4401-95C0-F14697E11337	1987/0143	19870143	N	1987-08-23	78.31667	14.5	G	Grunnst�ting	JOHAN RUUD	POINT(14.5 78.3166656494141)"
"9316	873165B2-E98D-4A88-9914-EBC18E9EE4EC	1987/0137	19870137	N	1987-08-21	70.58334	22.25	G	Grunnst�ting	METRILA	POINT(22.25 70.5833358764648)"
"383	034E3523-6FCD-4403-94E3-099064E1391E	1987/0163	19870163	N	1987-08-18	51.41667	3.666667	G	Grunnst�ting	OCEAN SURVEYOR	POINT(3.66666674613953 51.4166679382324)"
"192	25FBA1A6-3B27-4481-9794-04D8312E53EA	1987/0162	19870162	N	1987-08-17	70.26667	30.95	G	Grunnst�ting	SOLVÆRSKJÆR	POINT(30.9500007629395 70.2666702270508)"
"7206	143AE42B-A581-417A-835C-B787BC8417ED	1987/0130	19870130	N	1987-08-16	69.55666	18.73333	G	Grunnst�ting	ØYLINER	POINT(18.7333335876465 69.5566635131836)"
"6206	95D7F0F7-F497-4F66-9468-9E33AAC78F17	1987/0107	19870107	N	1987-08-15	63.77833	9.531667	G	Grunnst�ting	MARLIN	POINT(9.53166675567627 63.7783317565918)"
"8625	DA975B23-ED0F-43CF-BF0C-D9209E76D6C5	1987/0129	19870129	N	1987-08-11	70.5305	22.94167	G	Grunnst�ting	SUNDVIK	POINT(22.9416675567627 70.5305023193359)"
"8225	143E3695-A017-4D6F-9ABA-CF1578811236	1987/0144	19870144	N	1987-08-04	60.145	5.433333	G	Grunnst�ting	STORD	POINT(5.43333339691162 60.1450004577637)"
"9999	033DE6C2-F8A6-4877-A2C5-FD14BF1BE603	1987/0316	19870316	N	1987-08-04	60.84833	5.006667	G	Grunnst�ting	BRIM	POINT(5.00666666030884 60.848331451416)"
"9173	FB281E20-EBA7-48CE-B4BD-E7BA21ED61AA	1987/0183	19870183	N	1987-07-31	70.69	29.91667	G	Grunnst�ting	SANDVÅG	POINT(29.9166660308838 70.6900024414063)"
"4350	C7A18606-07B9-413B-BCB0-6DBB3CAF70E6	1987/0109	19870109	N	1987-07-31	69.83334	18.63333	G	Grunnst�ting	TRON GUNNAR	POINT(18.6333332061768 69.8333358764648)"
"368	E8891690-299C-42C8-8109-0942F61492F3	1987/0220	19870220	N	1987-07-29	63.71333	8.881667	G	Grunnst�ting	SJØVARDEN	POINT(8.881667137146 63.7133331298828)"
"9093	8FA496BB-65FE-4367-9237-E5A13BABB928	1987/0202	19870202	N	1987-07-25	60.82	4.75	G	Grunnst�ting	KILBULK	POINT(4.75 60.8199996948242)"
"5562	29F91A5F-04D0-4B39-A136-8C8A7FE73A28	1987/0172	19870172	N	1987-07-14	65.61333	12.30833	G	Grunnst�ting	SJØGLIMT	POINT(12.3083333969116 65.6133346557617)"
"4240	5EC8DD10-2DDE-4FE7-A36D-6AC75DFF1B86	1987/0126	19870126	N	1987-07-10	69.64167	18.98333	G	Grunnst�ting	MATHS LARSEN	POINT(18.9833335876465 69.6416702270508)"
"1065	AD7AA8DD-AD6C-41FF-9565-1A9513DBD2D0	1987/0195	19870195	N	1987-07-09	59.96667	5.333333	G	Grunnst�ting	ULLENSVANG	POINT(5.33333349227905 59.966667175293)"
"158	DBF161D2-1456-4F69-BEB7-03FEA14A1C73	1987/0122	19870122	N	1987-07-09	65.55167	11.88	G	Grunnst�ting	SUNDBØEN	POINT(11.8800001144409 65.5516662597656)"
"1804	142779F0-353C-47A6-A769-2D435A1D690F	1987/0101	19870101	N	1987-07-09	65.65	12.03333	G	Grunnst�ting	SVEAFJELL	POINT(12.0333337783813 65.6500015258789)"
"8055	D1F8964B-DB87-42A7-A96C-CB04E2A0FC8D	1987/0320	19870320	N	1987-07-09	59.03333	5.75	G	Grunnst�ting	BERGMANN	POINT(5.75 59.033332824707)"
"3046	66CBEBD9-47D8-46C0-A75E-4CF76EE9DD86	1987/0123	19870123	N	1987-07-04	67.48333	11.81667	G	Grunnst�ting	RIG MASTER	POINT(11.8166666030884 67.4833297729492)"
"1693	FADC93E8-3C3E-4060-A7F6-2A26BA5AD81C	1987/0198	19870198	N	1987-06-24	61.67	4.978333	G	Grunnst�ting	BRUSØYNES	POINT(4.97833347320557 61.6699981689453)"
"8820	18014D09-7453-46A5-8F42-DDE9C01CA988	1987/0135	19870135	N	1987-06-23	62.845	6.768333	G	Grunnst�ting	BUAGUTT	POINT(6.76833343505859 62.8450012207031)"
"9704	08B3986E-A2B2-46A9-A30A-F579571AFE4E	1987/0125	19870125	N	1987-06-19	68.15334	14.65	G	Grunnst�ting	ROVER	POINT(14.6499996185303 68.1533355712891)"
"7858	240755DC-AC0C-4157-B77B-C65ABDF91315	1987/0226	19870226	N	1987-06-13	43.75834	15.58333	G	Grunnst�ting	HESTIA	POINT(15.5833330154419 43.7583351135254)"
"10071	93DB4F7F-76FD-4D53-953C-FEAF584167FE	1987/0224	19870224	N	1987-06-10	58.12167	10.37833	G	Grunnst�ting	FJORDVETT	POINT(10.3783330917358 58.1216659545898)"
"2460	FFDEB9E2-EF2B-43FD-BB8E-3DC6D29F2B18	1987/0088	19870088	N	1987-05-27	65.88	12.11333	G	Grunnst�ting	TOMMELITEN	POINT(12.1133337020874 65.879997253418)"
"3570	00832B66-3C4A-460F-9B6A-5A094A1545BC	1987/0056	19870056	N	1987-05-27	70.67167	27.86667	G	Grunnst�ting	ANITA	POINT(27.8666667938232 70.6716690063477)"
"9812	900A72BC-9DBC-4380-9AC8-F8390E920766	1987/0085	19870085	N	1987-05-27	66.78167	13.09833	G	Grunnst�ting	LASSE	POINT(13.0983333587646 66.7816696166992)"
"79	752484EF-C4DD-4032-8A5B-01FC068524F4	1987/0092	19870092	N	1987-05-23	60.3	6.616667	G	Grunnst�ting	FJORD FLOWER	POINT(6.61666679382324 60.2999992370605)"
"4672	5DBA03A9-1BFA-4CFE-8B44-75FB06BC827D	1987/0069	19870069	N	1987-05-14	60.08833	5.201667	G	Grunnst�ting	SUDERØY	POINT(5.20166683197021 60.0883331298828)"
"8623	0C2846E8-F3C8-4293-87B6-D914576FCDDA	1987/0256	19870256	N	1987-05-09	53.59583	9.591666	G	Grunnst�ting	COMETA	POINT(9.59166622161865 53.595832824707)"
"6481	28B5E426-C13E-4DAA-A18D-A4E75CDAA4FB	1987/0082	19870082	N	1987-05-07	60.18333	5.466667	G	Grunnst�ting	STORD	POINT(5.46666669845581 60.1833343505859)"
"2003	8908FA16-8D55-4C87-BBAF-31F7A6E41286	1987/0146	19870146	N	1987-05-07	61.77167	5.288333	G	Grunnst�ting	PAKETT	POINT(5.28833341598511 61.7716674804688)"
"8925	27B8892E-F22F-424B-9269-E0F8A1BA6943	1987/0131	19870131	N	1987-05-01	63.67167	9.513333	G	Grunnst�ting	MARY LOU	POINT(9.51333332061768 63.6716651916504)"
"1380	7C18F99E-21CF-4C25-8C32-2278856C8169	1987/0051	19870051	N	1987-04-26	68.57166	16.53333	G	Grunnst�ting	STORSKJÆR	POINT(16.533332824707 68.571662902832)"
"5390	A8666357-06F6-4813-B0AA-883DB66D2317	1987/0097	19870097	N	1987-04-25	60.36666	6.716667	G	Grunnst�ting	ØLEN	POINT(6.71666669845581 60.3666648864746)"
"8710	A8238EB5-5602-46FA-A374-DB1B0CC61AC0	1987/0084	19870084	N	1987-04-22	59.33333	5.3	G	Grunnst�ting	LIDSUND	POINT(5.30000019073486 59.3333320617676)"
"5888	DBBB55C9-EFBA-4BD9-B7E4-95D804D863B0	1987/0039	19870039	N	1987-04-20	64.86667	11.26667	G	Grunnst�ting	KONG OLAV	POINT(11.2666664123535 64.8666687011719)"
"7128	EB41F89B-0A40-45A3-A44B-B631F686C878	1987/0062	19870062	N	1987-04-14	68.25	13.53333	G	Grunnst�ting	ROVA	POINT(13.5333337783813 68.25)"
"860	74C28B26-7B2E-4862-993A-15FE121D9944	1987/0102	19870102	N	1987-04-11	-6.816667	39.3	G	Grunnst�ting	KILINDONI	POINT(39.2999992370605 -6.81666660308838)"
"8675	2F203638-D063-4941-88A1-DA740502B6F2	1987/0052	19870052	N	1987-04-10	70.6	23.60833	G	Grunnst�ting	FLINT 1	POINT(23.6083335876465 70.5999984741211)"
"4163	AD8FD277-1E74-4E0B-8B51-68DB27A177C2	1987/0055	19870055	N	1987-04-02	69.90083	19.4845	G	Grunnst�ting	NYVARDEN	POINT(19.4845008850098 69.9008331298828)"
"7763	6384C3CF-AD6C-46FD-AF11-C44F291D3F36	1987/0065	19870065	N	1987-03-29	68.21333	13.51333	G	Grunnst�ting	SKOLMEN	POINT(13.5133333206177 68.2133331298828)"
"2110	317FAF59-A9C5-41BE-9D49-34BDE751195B	1987/0006	19870006	N	1987-03-26	68.17333	13.15333	G	Grunnst�ting	BRUFJELL	POINT(13.1533298492432 68.1733322143555)"
"4864	38B5C666-FFC3-447E-BFB3-7B0CBCBF9648	1987/0080	19870080	N	1987-03-25	59.3	5.166667	G	Grunnst�ting	VEAGUTT	POINT(5.16666650772095 59.2999992370605)"
"8557	FA933CF1-FC40-4B7C-AC6C-D7A11CA65279	1987/0070	19870070	N	1987-03-24	65.47166	12.2	G	Grunnst�ting	SUNNMØRE	POINT(12.1999998092651 65.4716644287109)"
"8547	2CBDF881-A49E-455D-92AD-D76E364D6E04	1987/0042	19870042	N	1987-03-23	69.23333	17.934	G	Grunnst�ting	SALARØY	POINT(17.9340000152588 69.2333297729492)"
"6285	288B36C5-0C21-4AE8-8549-A032FAED7C0A	1987/0076	19870076	N	1987-03-19	63.675	8.818334	G	Grunnst�ting	TRONDHEIM	POINT(8.81833362579346 63.6749992370605)"
"5059	7BB9E858-BA97-4C78-8424-802B092E3877	1987/0068	19870068	N	1987-03-18	63.71833	9.523334	G	Grunnst�ting	STORFOSNA	POINT(9.52333354949951 63.718334197998)"
"8796	CB810D16-5088-452A-BA48-DD00B623F223	1987/0061	19870061	N	1987-03-12	-12.96417	-38.53333	G	Grunnst�ting	ROSA TUCANO	POINT(-38.533332824707 -12.9641666412354)"
"7346	91FB2E33-8DB0-4980-8D7C-BA77627C350F	1987/0058	19870058	N	1987-03-09	70.3	21.36667	G	Grunnst�ting	TERNHOLM	POINT(21.3666667938232 70.3000030517578)"
"9066	34CF8C3A-6FE8-47C7-983C-E46ED26E4B23	1987/0031	19870031	N	1987-03-09	58.05	7.8	G	Grunnst�ting	BRUDANGER	POINT(7.80000019073486 58.0499992370605)"
"9933	A4FF6693-6D10-46B6-BB84-FB3C7E606172	1987/0071	19870071	N	1987-03-08	59.20833	10.96667	G	Grunnst�ting	TAMBUR	POINT(10.9666662216187 59.2083320617676)"
"7056	1FAFA930-E992-4FCB-87C4-B495047664FE	1987/0025	19870025	N	1987-03-04	64.87	11.165	G	Grunnst�ting	BERGBJØRN	POINT(11.164999961853 64.870002746582)"
"8143	990EA139-A34C-4854-B0AA-CD5C4899D82B	1987/0121	19870121	N	1987-03-04	62.425	5.94	G	Grunnst�ting	SKJONGHOLM	POINT(5.94000005722046 62.4249992370605)"
"7722	348141BB-C81B-4F09-B800-C334E54CC40B	1987/0078	19870078	N	1987-03-01	59.345	5.31	G	Grunnst�ting	TRANS FJELL	POINT(5.30999994277954 59.3450012207031)"
"391	50133D70-870F-4B2C-8222-09CFF8B9B0EB	1987/0106	19870106	N	1987-02-24	61.03667	4.743333	G	Grunnst�ting	TRANS VIK	POINT(4.74333333969116 61.0366668701172)"
"326	D1666FE1-E93F-4FA6-99A6-08555175AACB	1987/0081	19870081	N	1987-02-19	66.44167	11.96667	G	Grunnst�ting	TRÆNFISK	POINT(11.9666662216187 66.4416656494141)"
"10073	8C32BF80-47D5-4EA2-AA18-FEC266D33E30	1987/0077	19870077	N	1987-02-18	70.28833	19.73667	G	Grunnst�ting	TRONØY	POINT(19.736665725708 70.288330078125)"
"1398	55E83167-6449-47BA-98E6-22D16CD7C4CB	1987/0021	19870021	N	1987-02-15	62.335	5.7575	G	Grunnst�ting	ALBENNY	POINT(5.75750017166138 62.3349990844727)"
"6294	32C97C1A-0B55-4FA6-B930-A063D4D6D370	1987/0003	19870003	N	1987-02-08	67.29833	13.96333	G	Grunnst�ting	ANDENESFISK II	POINT(13.9633331298828 67.2983322143555)"
"5022	183D1E9F-48A5-45C5-9A90-7F1D336D1CDA	1987/0014	19870014	N	1987-02-05	62.33833	5.753334	G	Grunnst�ting	PASTAN	POINT(5.753333568573 62.3383331298828)"
"8048	45B33AF0-7422-4DAC-8613-CAD44E72BB50	1987/0248	19870248	N	1987-02-05	60.26333	5.171667	G	Grunnst�ting	HATLAGUTT	POINT(5.17166662216187 60.2633323669434)"
"4598	6CBBC1B2-4D46-4F0F-A7FF-73DB4CB6EF83	1987/0029	19870029	N	1987-02-01	65.4725	12.20333	G	Grunnst�ting	BREIFLU	POINT(12.203332901001 65.4725036621094)"
"7995	93434EB0-381D-464B-8229-C9BACE833E62	1987/0280	19870280	N	1987-01-28	56.70833	8.233334	G	Grunnst�ting	FJORDHAV	POINT(8.23333358764648 56.7083320617676)"
"3716	C75D4D4D-C457-451B-90B2-5D8FCFE0110C	1987/0281	19870281	N	1987-01-28	60.98333	4.816667	G	Grunnst�ting	PAN STAR	POINT(4.81666660308838 60.9833335876465)"
"7461	BFB6EAE8-D2D0-41AB-89A2-BD26A37D5AF6	1987/0048	19870048	N	1987-01-28	70.03333	20.85	G	Grunnst�ting	OSHOLM (HAGAN SENIOR)	POINT(20.8500003814697 70.033332824707)"
"3184	D9657338-0603-468A-BB44-501046BD634C	1987/0030	19870030	N	1987-01-23	60.23667	5.208333	G	Grunnst�ting	BREMNES	POINT(5.20833349227905 60.2366676330566)"
"1930	BA90E366-3AEF-42DD-84D8-305FE535933A	1987/0007	19870007	N	1987-01-22	59.13334	10.93333	G	Grunnst�ting	BRYTEREN	POINT(10.9333333969116 59.1333351135254)"
"9578	B0C384B8-3C84-40D2-BFE6-F28B5E089E46	1987/0008	19870008	N	1987-01-17	67.42667	13.98333	G	Grunnst�ting	FJORDLAST	POINT(13.9833335876465 67.4266662597656)"
"8655	5D8DC402-94C3-40AB-8D90-D9AF8C654067	1987/0002	19870002	N	1987-01-13	68.23167	14.015	G	Grunnst�ting	ASKELAD 1	POINT(14.0150003433228 68.2316665649414)"
"1821	C30C615A-81C4-4FCA-99EC-2DCB7B5B539A	1987/0273	19870273	N	1987-01-13	68.30167	14.85167	G	Grunnst�ting	H. SVENDSEN	POINT(14.8516664505005 68.3016662597656)"
"6048	E6AC7C00-70CD-420D-AEE7-99E7E4CF7B5E	1987/0013	19870013	N	1987-01-11	63.835	9.621667	G	Grunnst�ting	NORDSTJERNEN	POINT(9.62166690826416 63.8349990844727)"
"360	F047CE2F-0039-4224-8A13-091B43E0E69A	1987/0011	19870011	N	1987-01-02	66.17367	13.03	G	Grunnst�ting	KVINA	POINT(13.0299997329712 66.1736679077148)"
"3021	4D857703-7F3C-4292-95B3-4C5AB6A92F50	1986/0257	19860257	N	1986-12-23	59.58833	5.171667	G	Grunnst�ting	RYSTEIN	POINT(5.17166662216187 59.5883331298828)"
"6201	C3A90826-C3A5-4E11-9AFC-9E0FA794F09D	1986/0253	19860253	N	1986-12-19	60.74	5.271667	G	Grunnst�ting	HAUS	POINT(5.27166652679443 60.7400016784668)"
"9100	2BC088AF-860C-4EED-BD34-E5C9504ED16C	1986/0302	19860302	N	1986-12-16	65.94666	12	G	Grunnst�ting	TJØTTABUEN	POINT(12 65.946662902832)"
"2824	3106AAE9-6E30-43BC-B840-46F9E57229E5	1986/0229	19860229	N	1986-12-15	63.6	9.25	G	Grunnst�ting	ØYLINER	POINT(9.25 63.5999984741211)"
"4714	27BA5C7B-E75D-4CCF-A5EA-76F9BE20CC73	1986/0292	19860292	N	1986-12-15	68.23167	14.77667	G	Grunnst�ting	SALARØY	POINT(14.7766666412354 68.2316665649414)"
"4593	336163C1-4209-47D5-B045-73C6831015F7	1986/0212	19860212	N	1986-12-15	58.06167	7.815	G	Grunnst�ting	SANDEMAN	POINT(7.81500005722046 58.0616683959961)"
"3893	19DC8A2F-3071-40E5-AB33-61BED05ED94B	1986/0291	19860291	N	1986-12-12	68.23167	14.77667	G	Grunnst�ting	MARNA HEPSØ	POINT(14.7766666412354 68.2316665649414)"
"8565	1F998A27-7800-4D8B-B90E-D7E7A45B45FC	1986/0221	19860221	N	1986-12-12	58.52167	5.703333	G	Grunnst�ting	VAAGAREN	POINT(5.70333337783813 58.5216674804688)"
"4011	D489315E-65B5-4F2E-BFB3-65067B265E73	1986/0282	19860282	N	1986-12-12	69.525	17.43333	G	Grunnst�ting	SKÅBAS	POINT(17.4333324432373 69.5250015258789)"
"3280	E0EB9BC9-A402-40FD-ADDB-529EFD5AC284	1986/0223	19860223	N	1986-12-10	62.2925	8.31	G	Grunnst�ting	VESLEKARI	POINT(8.3100004196167 62.2924995422363)"
"3311	67AE0947-41FA-4833-A7CA-53346E7A31C8	1986/0185	19860185	N	1986-12-08	61.32167	5.071667	G	Grunnst�ting	BEITO	POINT(5.0716667175293 61.3216667175293)"
"2055	0D07228B-0102-4E06-B5C0-339132E2C24D	1986/0182	19860182	N	1986-12-05	70.23333	22.33833	G	Grunnst�ting	FINNMARKEN	POINT(22.3383331298828 70.2333297729492)"
"7812	BCFCD21E-0EE9-4124-A213-C55F82BBC02B	1986/0263	19860263	N	1986-12-04	59.21	5.471667	G	Grunnst�ting	SOLØY	POINT(5.47166681289673 59.2099990844727)"
"6716	FC37DD37-C047-4B67-90F0-ABA31FEF2C29	1986/0183	19860183	N	1986-12-03	68.2875	14.14667	G	Grunnst�ting	ARE ANDRE	POINT(14.1466665267944 68.2874984741211)"
"2814	F2D150DC-7ED3-4ACC-A719-46BF94079CAF	1986/0189	19860189	N	1986-12-03	63.655	8.78	G	Grunnst�ting	FRU INGER	POINT(8.77999973297119 63.6549987792969)"
"5398	CCD9BB93-8BA3-4CD5-92F9-885C84368E49	1986/0197	19860197	N	1986-12-03	70.6	22.25833	G	Grunnst�ting	HUGIN	POINT(22.2583332061768 70.5999984741211)"
"1559	38CD32BD-859D-445B-9BCA-26F156FC6A6F	1986/0305	19860305	N	1986-12-02	59.52167	10.535	G	Grunnst�ting	TOFTE II	POINT(10.5349998474121 59.5216674804688)"
"592	4CF7726E-D698-4221-A0A6-0F0C23B73820	1986/0093	19860093	N	1986-12-01	59.14333	6.075	G	Grunnst�ting	TELLO	POINT(6.07499980926514 59.1433334350586)"
"7635	13C88B6B-2160-435C-86F5-C16AA96335BA	1986/0217	19860217	N	1986-11-30	59.02667	5.675	G	Grunnst�ting	STENFOSS	POINT(5.67500019073486 59.026668548584)"
"8271	CBF3773E-23D1-4132-9E6C-CFF9D3531C98	1986/0218	19860218	N	1986-11-30	61.87333	5.256667	G	Grunnst�ting	STRIL LYON	POINT(5.25666666030884 61.8733329772949)"
"538	11950D17-1EA3-464B-849A-0DA3E17F0BD6	1986/0192	19860192	N	1986-11-25	69.75333	19.11667	G	Grunnst�ting	HALTEN	POINT(19.1166667938232 69.7533340454102)"
"4485	E49A415D-7001-42A1-A0AF-709301BD6FF6	1986/0184	19860184	N	1986-11-23	63.90667	9.84	G	Grunnst�ting	BARITA	POINT(9.84000015258789 63.906665802002)"
"5721	E9542575-9402-40BE-A430-916E03F16268	1986/0206	19860206	N	1986-11-19	61.5825	4.95	G	Grunnst�ting	MINERVA	POINT(4.94999980926514 61.5825004577637)"
"6530	7EE15ADF-36A4-4379-8D8D-A647572E87B0	1986/0176	19860176	N	1986-11-17	63.70167	8.853333	G	Grunnst�ting	SJØVARDEN/Høyland	POINT(8.85333347320557 63.7016677856445)"
"8204	377888C5-9742-407B-98F5-CE9296731155	1986/0194	19860194	N	1986-11-15	69.68833	18.71667	G	Grunnst�ting	HEYKUR	POINT(18.716667175293 69.6883316040039)"
"6815	E34FD5D7-D62B-4A11-92AF-AE87A9575114	1986/0207	19860207	N	1986-11-15	58.25917	6.825	G	Grunnst�ting	MYRÅS	POINT(6.82499980926514 58.2591667175293)"
"5235	C60C46B8-2DCF-433F-963D-84A58B19E2D9	1986/0238	19860238	N	1986-11-12	62.37167	6.193333	G	Grunnst�ting	BRIO	POINT(6.1933331489563 62.3716659545898)"
"8586	F284C589-59DA-4795-8FB4-D865F8D6FCC6	1986/0202	19860202	N	1986-11-11	66.535	12.99333	G	Grunnst�ting	JOHANNA	POINT(12.9933300018311 66.5350036621094)"
"9297	8DB7D3BD-C073-479C-923B-EB2C14A24BA1	1986/0198	19860198	N	1986-11-09	61.03833	4.743333	G	Grunnst�ting	ILJANA	POINT(4.74333333969116 61.0383338928223)"
"7648	0A09FF31-BC71-4438-A8C7-C1B5CEBA785B	1986/0222	19860222	N	1986-11-09	68.57166	16.52833	G	Grunnst�ting	VARGSUNDFISK	POINT(16.5283336639404 68.571662902832)"
"2002	0518CACF-E3FF-445B-99B4-31F76B6BB1CC	1986/0201	19860201	N	1986-11-04	69.75	19.11667	G	Grunnst�ting	JARO	POINT(19.1166667938232 69.75)"
"7474	A5C05DDF-5C9F-49F8-8333-BD802D8C84C6	1986/0216	19860216	N	1986-11-03	59.54333	5.225	G	Grunnst�ting	SOLSTAD JR	POINT(5.22499990463257 59.5433349609375)"
"1450	5DB864D4-AE07-4271-8985-24146A24ABE4	1986/0175	19860175	N	1986-11-01	62.34333	5.758333	G	Grunnst�ting	BØE JUNIOR	POINT(5.75833320617676 62.343334197998)"
"6535	665B548E-A811-4CCA-A07C-A672223069A2	1986/0173	19860173	N	1986-10-24	61.60083	4.956666	G	Grunnst�ting	FINN BARENTS	POINT(4.95666646957397 61.6008338928223)"
"5892	ADC6C091-30AD-4437-9226-95E7904D4521	1986/0171	19860171	N	1986-10-23	62.5	6.025	G	Grunnst�ting	SARAH-JANE	POINT(6.02500009536743 62.5)"
"4054	28BA003E-7912-441F-BE19-6636F08E2416	1986/0172	19860172	N	1986-10-22	61.59167	4.983333	G	Grunnst�ting	VANGSNES	POINT(4.98333311080933 61.591667175293)"
"2471	460C59DD-81B6-4D51-B64D-3E01D7EB6783	1986/0154	19860154	N	1986-10-20	62.35	5.75	G	Grunnst�ting	HERØYTRÅL	POINT(5.75 62.3499984741211)"
"8495	8E87AAFD-F9A4-4720-9C3F-D5AB790C4096	1986/0199	19860199	N	1986-10-18	63.88833	8.76	G	Grunnst�ting	JAN SENIOR	POINT(8.76000022888184 63.8883323669434)"
"5866	9DC3C18C-4429-44A8-B3D3-955F29C6EB3B	1986/0205	19860205	N	1986-10-14	78.08334	14.08333	G	Grunnst�ting	KJELLØY	POINT(14.0833330154419 78.0833358764648)"
"5960	C95EC120-3A7A-4804-9EBE-977E579507FD	1986/0231	19860231	N	1986-10-14	59.01733	10.41667	G	Grunnst�ting	TRYGG	POINT(10.4166669845581 59.017333984375)"
"7095	5C57E6F7-4D50-487D-BD7A-B58E8DE39E69	1986/0213	19860213	N	1986-10-11	60.28667	5.156667	G	Grunnst�ting	REMITO	POINT(5.15666675567627 60.2866668701172)"
"4659	F56181A4-0541-40ED-B9A2-759C9D8F2FEA	1986/0161	19860161	N	1986-10-11	63.875	9.755	G	Grunnst�ting	FELLES	POINT(9.75500011444092 63.875)"
"6502	09125F0C-650C-4CD8-80E1-A58CC6270325	1986/0177	19860177	N	1986-10-08	63.90333	9.923333	G	Grunnst�ting	STAVSENG	POINT(9.92333316802979 63.9033317565918)"
"6211	21DE8BBA-E7FD-431A-A699-9E5535847399	1986/0193	19860193	N	1986-10-06	69.81667	19.4	G	Grunnst�ting	HAVBLIKK	POINT(19.3999996185303 69.8166656494141)"
"1481	36CCB780-A1A3-423C-9C82-250E27187C56	1986/0235	19860235	N	1986-10-05	58.925	9.633333	G	Grunnst�ting	TRESKO	POINT(9.63333320617676 58.9249992370605)"
"3314	508681D4-BBAA-4069-9E5D-53418517AE3D	1986/0195	19860195	N	1986-10-02	58.20667	6.546667	G	Grunnst�ting	HIDRABUEN	POINT(6.54666662216187 58.2066650390625)"
"7258	03646E44-832B-4FEC-A385-B867C34EFE0D	1986/0265	19860265	N	1986-09-24	66.00833	12.37833	G	Grunnst�ting	RØFJELL	POINT(12.3783330917358 66.0083312988281)"
"4554	48690E6A-106E-4C3A-B6A0-72D632493D51	1986/0297	19860297	N	1986-09-22	59.07583	10.52833	G	Grunnst�ting	STAR GRIP	POINT(10.5283336639404 59.0758323669434)"
"8926	E01A1FAB-32D7-4078-B2D4-E0FCAEE5991D	1986/0236	19860236	N	1986-09-20	9.25	-79.91666	G	Grunnst�ting	BARBER TAMPA	POINT(-79.9166641235352 9.25)"
"5204	D378F2D0-F4A0-4544-A5CF-83BA7333A098	1986/0243	19860243	N	1986-09-16	62.41667	6.375	G	Grunnst�ting	ØYAN	POINT(6.375 62.4166679382324)"
"1364	624CCEE9-F982-40B6-AA72-2208FDE008A7	1986/0142	19860142	N	1986-09-15	61.76667	5.146667	G	Grunnst�ting	FRAMY	POINT(5.14666652679443 61.7666664123535)"
